lot,ocena
PA/129934,70
PA/129935,80
PA/129936,71
PA/129937,87
PA/129938,85
PA/129939,87
PA/129940,76
PA/129941,83
PA/129942,75
PA/129943,71
PA/129944,70
PA/129945,70
PA/129946,70
PA/129947,73
PA/129948,72
PA/129949,86
PA/129950,86
PA/129951,74
PA/129952,84
PA/129953,68
PA/129954,82
PA/129955,83
PA/129956,72
PA/129957,72
PA/129958,70
PA/129959,72
PA/129960,75
PA/129961,76
PA/129962,82
PA/129963,73
PA/129964,86
PA/129965,72
PA/129966,81
PA/129967,81
PA/129968,67
PA/129969,82
PA/129970,71
PA/129971,78
PA/129972,67
PA/129973,67
PA/129974,82
PA/129975,83
PA/129976,69
PA/129977,69
PA/129978,67
PA/129979,77
PA/129980,78
PA/129981,73
PA/129982,79
PA/129983,69
PA/129984,84
PA/129985,72
PA/129986,75
PA/129987,77
PA/129988,78
PA/129989,75
PA/129990,86
PA/129991,74
PA/129992,86
PA/129993,81
PA/129994,72
PA/129995,67
PA/129996,85
PA/129997,84
PA/129998,82
PA/129999,77
PA/130000,81
PA/130001,73
PA/130002,72
PA/130003,69
PA/130004,67
PA/130005,70
PA/130006,85
PA/130007,79
PA/130008,81
PA/130009,81
PA/130010,77
PA/130011,78
PA/130012,77
PA/130013,83
PA/130014,76
PA/130015,79
PA/130016,84
PA/130017,76
PA/130018,76
PA/130019,70
PA/130020,78
PA/130021,81
PA/130022,69
PA/130023,76
PA/130024,83
PA/130025,77
PA/130026,69
PA/130027,82
PA/130028,76
PA/130029,83
PA/130030,73
PA/130031,74
PA/130032,79
PA/130033,79
PA/130034,69
PA/130035,75
PA/130036,75
PA/130037,86
PA/130038,75
PA/130039,70
PA/130040,83
PA/130041,71
PA/130042,68
PA/130043,71
PA/130044,76
PA/130045,76
PA/130046,77
PA/130047,76
PA/130048,83
PA/130049,75
PA/130050,83
PA/130051,82
PA/130052,83
PA/130053,81
PA/130054,81
PA/130055,87
PA/130056,78
PA/130057,85
PA/130058,84
PA/130059,68
PA/130060,85
PA/130061,75
PA/130062,86
PA/130063,78
PA/130064,83
PA/130065,87
PA/130066,80
PA/130067,71
PA/130068,87
PA/130069,76
PA/130070,71
PA/130071,79
PA/130072,79
PA/130073,73
PA/130074,73
PA/130075,77
PA/130076,87
PA/130077,69
PA/130078,67
PA/130079,76
PA/130080,69
PA/130081,70
PA/130082,83
PA/130083,75
PA/130084,84
PA/130085,80
PA/130086,71
PA/130087,71
PA/130088,73
PA/130089,81
PA/130090,77
PA/130091,84
PA/130092,74
PA/130093,70
PA/130094,75
PA/130095,86
PA/130096,73
PA/130097,68
PA/130098,75
PA/130099,68
PA/130100,83
PA/130101,83
PA/130102,79
PA/130103,73
PA/130104,71
PA/130105,72
PA/130106,87
PA/130107,87
PA/130108,78
PA/130109,71
PA/130110,79
PA/130111,83
PA/130112,76
PA/130113,80
PA/130114,82
PA/130115,73
PA/130116,77
PA/130117,74
PA/130118,82
PA/130119,78
PA/130120,76
PA/130121,81
PA/130122,87
PA/130123,73
PA/130124,81
PA/130125,80
PA/130126,84
PA/130127,85
PA/130128,77
PA/130129,81
PA/130130,85
PA/130131,69
PA/130132,72
PA/130133,85
PA/130134,68
PA/130135,68
PA/130136,67
PA/130137,75
PA/130138,86
PA/130139,85
PA/130140,75
PA/130141,67
PA/130142,85
PA/130143,83
PA/130144,82
PA/130145,71
PA/130146,73
PA/130147,75
PA/130148,83
PA/130149,74
PA/130150,78
PA/130151,83
PA/130152,82
PA/130153,80
PA/130154,69
PA/130155,87
PA/130156,84
PA/130157,68
PA/130158,71
PA/130159,87
PA/130160,67
PA/130161,82
PA/130162,81
PA/130163,87
PA/130164,67
PA/130165,67
PA/130166,77
PA/130167,76
PA/130168,74
PA/130169,81
PA/130170,76
PA/130171,85
PA/130172,85
PA/130173,79
PA/130174,72
PA/130175,77
PA/130176,77
PA/130177,84
PA/130178,71
PA/130179,85
PA/130180,75
PA/130181,80
PA/130182,68
PA/130183,85
PA/130184,73
PA/130185,85
PA/130186,75
PA/130187,76
PA/130188,69
PA/130189,69
PA/130190,69
PA/130191,87
PA/130192,71
PA/130193,81
PA/130194,87
PA/130195,86
PA/130196,74
PA/130197,68
PA/130198,79
PA/130199,84
PA/130200,84
PA/130201,85
PA/130202,79
PA/130203,81
PA/130204,85
PA/130205,72
PA/130206,85
PA/130207,83
PA/130208,82
PA/130209,77
PA/130210,70
PA/130211,86
PA/130212,85
PA/130213,81
PA/130214,76
PA/130215,75
PA/130216,85
PA/130217,76
PA/130218,83
PA/130219,80
PA/130220,77
PA/130221,70
PA/130222,73
PA/130223,75
PA/130224,68
PA/130225,70
PA/130226,80
PA/130227,78
PA/130228,70
PA/130229,72
PA/130230,68
PA/130231,73
PA/130232,86
PA/130233,75
PA/130234,85
PA/130235,78
PA/130236,84
PA/130237,82
PA/130238,83
PA/130239,87
PA/130240,75
PA/130241,73
PA/130242,75
PA/130243,67
PA/130244,82
PA/130245,83
PA/130246,75
PA/130247,75
PA/130248,79
PA/130249,82
PA/130250,74
PA/130251,80
PA/130252,77
PA/130253,69
PA/130254,72
PA/130255,78
PA/130256,86
PA/130257,80
PA/130258,87
PA/130259,74
PA/130260,78
PA/130261,73
PA/130262,75
PA/130263,79
PA/130264,78
PA/130265,68
PA/130266,70
PA/130267,68
PA/130268,73
PA/130269,84
PA/130270,71
PA/130271,73
PA/130272,85
PA/130273,75
PA/130274,80
PA/130275,72
PA/130276,76
PA/130277,83
PA/130278,86
PA/130279,74
PA/130280,87
PA/130281,75
PA/130282,75
PA/130283,82
PA/130284,70
PA/130285,74
PA/130286,83
PA/130287,70
PA/130288,73
PA/130289,73
PA/130290,73
PA/130291,78
PA/130292,76
PA/130293,83
PA/130294,78
PA/130295,87
PA/130296,74
PA/130297,68
PA/130298,78
PA/130299,68
PA/130300,77
PA/130301,75
PA/130302,82
PA/130303,67
PA/130304,80
PA/130305,86
PA/130306,80
PA/130307,80
PA/130308,83
PA/130309,68
PA/130310,79
PA/130311,86
PA/130312,74
PA/130313,84
PA/130314,71
PA/130315,83
PA/130316,85
PA/130317,83
PA/130318,85
PA/130319,87
PA/130320,69
PA/130321,70
PA/130322,73
PA/130323,69
PA/130324,82
PA/130325,79
PA/130326,84
PA/130327,74
PA/130328,69
PA/130329,81
PA/130330,70
PA/130331,76
PA/130332,72
PA/130333,69
PA/130334,67
PA/130335,82
PA/130336,76
PA/130337,69
PA/130338,76
PA/130339,81
PA/130340,86
PA/130341,73
PA/130342,83
PA/130343,76
PA/130344,73
PA/130345,82
PA/130346,69
PA/130347,73
PA/130348,84
PA/130349,73
PA/130350,74
PA/130351,76
PA/130352,78
PA/130353,70
PA/130354,80
PA/130355,86
PA/130356,80
PA/130357,82
PA/130358,78
PA/130359,68
PA/130360,82
PA/130361,87
PA/130362,73
PA/130363,71
PA/130364,80
PA/130365,68
PA/130366,76
PA/130367,85
PA/130368,68
PA/130369,82
PA/130370,68
PA/130371,81
PA/130372,80
PA/130373,78
PA/130374,86
PA/130375,80
PA/130376,69
PA/130377,69
PA/130378,76
PA/130379,84
PA/130380,86
PA/130381,68
PA/130382,74
PA/130383,76
PA/130384,73
PA/130385,71
PA/130386,86
PA/130387,68
PA/130388,74
PA/130389,86
PA/130390,81
PA/130391,77
PA/130392,85
PA/130393,74
PA/130394,72
PA/130395,85
PA/130396,85
PA/130397,79
PA/130398,69
PA/130399,81
PA/130400,85
PA/130401,85
PA/130402,71
PA/130403,86
PA/130404,70
PA/130405,80
PA/130406,83
PA/130407,75
PA/130408,79
PA/130409,71
PA/130410,69
PA/130411,67
PA/130412,78
PA/130413,70
PA/130414,72
PA/130415,83
PA/130416,78
PA/130417,74
PA/130418,72
PA/130419,73
PA/130420,77
PA/130421,73
PA/130422,86
PA/130423,87
PA/130424,70
PA/130425,68
PA/130426,69
PA/130427,85
PA/130428,75
PA/130429,87
PA/130430,84
PA/130431,73
PA/130432,80
PA/130433,74
PA/130434,68
PA/130435,87
PA/130436,77
PA/130437,85
PA/130438,83
PA/130439,81
PA/130440,86
PA/130441,79
PA/130442,85
PA/130443,74
PA/130444,77
PA/130445,67
PA/130446,84
PA/130447,72
PA/130448,80
PA/130449,77
PA/130450,70
PA/130451,68
PA/130452,87
PA/130453,80
PA/130454,85
PA/130455,82
PA/130456,69
PA/130457,71
PA/130458,85
PA/130459,79
PA/130460,69
PA/130461,86
PA/130462,67
PA/130463,72
PA/130464,85
PA/130465,78
PA/130466,81
PA/130467,86
PA/130468,69
PA/130469,85
PA/130470,81
PA/130471,86
PA/130472,82
PA/130473,70
PA/130474,71
PA/130475,86
PA/130476,75
PA/130477,81
PA/130478,78
PA/130479,75
PA/130480,84
PA/130481,71
PA/130482,86
PA/130483,80
PA/130484,70
PA/130485,67
PA/130486,80
PA/130487,73
PA/130488,84
PA/130489,75
PA/130490,75
PA/130491,76
PA/130492,69
PA/130493,76
PA/130494,74
PA/130495,69
PA/130496,74
PA/130497,85
PA/130498,77
PA/130499,75
PA/130500,84
PA/130501,67
PA/130502,82
PA/130503,83
PA/130504,75
PA/130505,83
PA/130506,81
PA/130507,83
PA/130508,75
PA/130509,74
PA/130510,79
PA/130511,74
PA/130512,80
PA/130513,87
PA/130514,76
PA/130515,81
PA/130516,77
PA/130517,74
PA/130518,67
PA/130519,72
PA/130520,68
PA/130521,83
PA/130522,78
PA/130523,71
PA/130524,68
PA/130525,79
PA/130526,67
PA/130527,68
PA/130528,77
PA/130529,67
PA/130530,67
PA/130531,72
PA/130532,80
PA/130533,83
PA/130534,78
PA/130535,67
PA/130536,73
PA/130537,69
PA/130538,80
PA/130539,82
PA/130540,75
PA/130541,75
PA/130542,67
PA/130543,75
PA/130544,77
PA/130545,78
PA/130546,68
PA/130547,81
PA/130548,72
PA/130549,80
PA/130550,74
PA/130551,78
PA/130552,77
PA/130553,69
PA/130554,80
PA/130555,78
PA/130556,71
PA/130557,84
PA/130558,79
PA/130559,75
PA/130560,78
PA/130561,77
PA/130562,74
PA/130563,86
PA/130564,82
PA/130565,73
PA/130566,70
PA/130567,71
PA/130568,75
PA/130569,79
PA/130570,72
PA/130571,76
PA/130572,69
PA/130573,67
PA/130574,82
PA/130575,85
PA/130576,80
PA/130577,80
PA/130578,85
PA/130579,71
PA/130580,86
PA/130581,80
PA/130582,80
PA/130583,85
PA/130584,85
PA/130585,86
PA/130586,67
PA/130587,67
PA/130588,86
PA/130589,72
PA/130590,83
PA/130591,85
PA/130592,85
PA/130593,81
PA/130594,77
PA/130595,83
PA/130596,69
PA/130597,67
PA/130598,83
PA/130599,83
PA/130600,86
PA/130601,71
PA/130602,71
PA/130603,76
PA/130604,75
PA/130605,84
PA/130606,76
PA/130607,80
PA/130608,83
PA/130609,86
PA/130610,71
PA/130611,82
PA/130612,81
PA/130613,72
PA/130614,82
PA/130615,81
PA/130616,78
PA/130617,74
PA/130618,86
PA/130619,70
PA/130620,67
PA/130621,79
PA/130622,87
PA/130623,71
PA/130624,84
PA/130625,86
PA/130626,70
PA/130627,71
PA/130628,72
PA/130629,71
PA/130630,81
PA/130631,78
PA/130632,72
PA/130633,69
PA/130634,72
PA/130635,76
PA/130636,70
PA/130637,80
PA/130638,68
PA/130639,69
PA/130640,70
PA/130641,80
PA/130642,78
PA/130643,76
PA/130644,80
PA/130645,79
PA/130646,85
PA/130647,75
PA/130648,68
PA/130649,70
PA/130650,71
PA/130651,80
PA/130652,79
PA/130653,85
PA/130654,70
PA/130655,82
PA/130656,82
PA/130657,76
PA/130658,79
PA/130659,84
PA/130660,83
PA/130661,73
PA/130662,73
PA/130663,85
PA/130664,84
PA/130665,82
PA/130666,80
PA/130667,78
PA/130668,67
PA/130669,76
PA/130670,85
PA/130671,72
PA/130672,77
PA/130673,71
PA/130674,86
PA/130675,73
PA/130676,73
PA/130677,82
PA/130678,69
PA/130679,73
PA/130680,69
PA/130681,85
PA/130682,68
PA/130683,70
PA/130684,72
PA/130685,83
PA/130686,69
PA/130687,75
PA/130688,73
PA/130689,77
PA/130690,73
PA/130691,68
PA/130692,68
PA/130693,68
PA/130694,75
PA/130695,84
PA/130696,78
PA/130697,86
PA/130698,75
PA/130699,77
PA/130700,67
PA/130701,67
PA/130702,80
PA/130703,80
PA/130704,82
PA/130705,68
PA/130706,85
PA/130707,73
PA/130708,83
PA/130709,75
PA/130710,83
PA/130711,86
PA/130712,79
PA/130713,73
PA/130714,71
PA/130715,73
PA/130716,74
PA/130717,77
PA/130718,82
PA/130719,73
PA/130720,83
PA/130721,84
PA/130722,86
PA/130723,82
PA/130724,85
PA/130725,72
PA/130726,83
PA/130727,67
PA/130728,86
PA/130729,73
PA/130730,75
PA/130731,74
PA/130732,79
PA/130733,82
PA/130734,68
PA/130735,81
PA/130736,85
PA/130737,82
PA/130738,85
PA/130739,77
PA/130740,72
PA/130741,75
PA/130742,67
PA/130743,80
PA/130744,68
PA/130745,67
PA/130746,83
PA/130747,73
PA/130748,72
PA/130749,87
PA/130750,72
PA/130751,82
PA/130752,78
PA/130753,75
PA/130754,78
PA/130755,87
PA/130756,80
PA/130757,85
PA/130758,74
PA/130759,73
PA/130760,73
PA/130761,86
PA/130762,69
PA/130763,70
PA/130764,68
PA/130765,85
PA/130766,74
PA/130767,69
PA/130768,76
PA/130769,77
PA/130770,81
PA/130771,68
PA/130772,80
PA/130773,84
PA/130774,84
PA/130775,74
PA/130776,85
PA/130777,86
PA/130778,82
PA/130779,84
PA/130780,87
PA/130781,78
PA/130782,83
PA/130783,86
PA/130784,79
PA/130785,80
PA/130786,83
PA/130787,85
PA/130788,67
PA/130789,83
PA/130790,83
PA/130791,84
PA/130792,70
PA/130793,77
PA/130794,67
PA/130795,85
PA/130796,85
PA/130797,82
PA/130798,72
PA/130799,78
PA/130800,69
PA/130801,78
PA/130802,85
PA/130803,81
PA/130804,73
PA/130805,78
PA/130806,82
PA/130807,87
PA/130808,68
PA/130809,72
PA/130810,78
PA/130811,79
PA/130812,74
PA/130813,75
PA/130814,76
PA/130815,76
PA/130816,76
PA/130817,81
PA/130818,78
PA/130819,76
PA/130820,78
PA/130821,76
PA/130822,85
PA/130823,74
PA/130824,75
PA/130825,74
PA/130826,80
PA/130827,67
PA/130828,74
PA/130829,68
PA/130830,82
PA/130831,87
PA/130832,67
PA/130833,82
PA/130834,67
PA/130835,68
PA/130836,83
PA/130837,81
PA/130838,87
PA/130839,80
PA/130840,67
PA/130841,71
PA/130842,81
PA/130843,82
PA/130844,78
PA/130845,85
PA/130846,76
PA/130847,74
PA/130848,71
PA/130849,83
PA/130850,69
PA/130851,84
PA/130852,82
PA/130853,83
PA/130854,80
PA/130855,83
PA/130856,72
PA/130857,74
PA/130858,69
PA/130859,84
PA/130860,77
PA/130861,70
PA/130862,86
PA/130863,81
PA/130864,73
PA/130865,75
PA/130866,70
PA/130867,67
PA/130868,67
PA/130869,76
PA/130870,79
PA/130871,83
PA/130872,79
PA/130873,74
PA/130874,77
PA/130875,82
PA/130876,86
PA/130877,70
PA/130878,82
PA/130879,76
PA/130880,87
PA/130881,74
PA/130882,67
PA/130883,83
PA/130884,68
PA/130885,86
PA/130886,71
PA/130887,71
PA/130888,69
PA/130889,85
PA/130890,84
PA/130891,70
PA/130892,74
PA/130893,72
PA/130894,84
PA/130895,84
PA/130896,72
PA/130897,76
PA/130898,82
PA/130899,76
PA/130900,87
PA/130901,83
PA/130902,87
PA/130903,84
PA/130904,75
PA/130905,86
PA/130906,81
PA/130907,87
PA/130908,87
PA/130909,81
PA/130910,76
PA/130911,85
PA/130912,74
PA/130913,85
PA/130914,84
PA/130915,85
PA/130916,70
PA/130917,78
PA/130918,72
PA/130919,84
PA/130920,85
PA/130921,71
PA/130922,79
PA/130923,84
PA/130924,73
PA/130925,82
PA/130926,84
PA/130927,68
PA/130928,76
PA/130929,67
PA/130930,86
PA/130931,78
PA/130932,74
PA/130933,73
PA/130934,87
PA/130935,83
PA/130936,76
PA/130937,86
PA/130938,81
PA/130939,69
PA/130940,73
PA/130941,73
PA/130942,85
PA/130943,67
PA/130944,73
PA/130945,87
PA/130946,77
PA/130947,73
PA/130948,85
PA/130949,80
PA/130950,82
PA/130951,78
PA/130952,84
PA/130953,81
PA/130954,70
PA/130955,76
PA/130956,85
PA/130957,79
PA/130958,69
PA/130959,67
PA/130960,84
PA/130961,73
PA/130962,77
PA/130963,68
PA/130964,76
PA/130965,85
PA/130966,67
PA/130967,79
PA/130968,84
PA/130969,81
PA/130970,84
PA/130971,76
PA/130972,84
PA/130973,80
PA/130974,79
PA/130975,72
PA/130976,71
PA/130977,68
PA/130978,80
PA/130979,84
PA/130980,72
PA/130981,86
PA/130982,73
PA/130983,77
PA/130984,77
PA/130985,70
PA/130986,82
PA/130987,78
PA/130988,76
PA/130989,78
PA/130990,72
PA/130991,69
PA/130992,83
PA/130993,67
PA/130994,68
PA/130995,85
PA/130996,86
PA/130997,76
PA/130998,74
PA/130999,70
PA/131000,85
PA/131001,70
PA/131002,84
PA/131003,76
PA/131004,69
PA/131005,67
PA/131006,70
PA/131007,78
PA/131008,71
PA/131009,73
PA/131010,80
PA/131011,79
PA/131012,77
PA/131013,70
PA/131014,73
PA/131015,68
PA/131016,67
PA/131017,67
PA/131018,74
PA/131019,84
PA/131020,72
PA/131021,83
PA/131022,72
PA/131023,82
PA/131024,86
PA/131025,79
PA/131026,78
PA/131027,74
PA/131028,68
PA/131029,76
PA/131030,73
PA/131031,79
PA/131032,85
PA/131033,87
PA/131034,73
PA/131035,80
PA/131036,68
PA/131037,68
PA/131038,81
PA/131039,82
PA/131040,84
PA/131041,84
PA/131042,87
PA/131043,79
PA/131044,80
PA/131045,84
PA/131046,76
PA/131047,75
PA/131048,87
PA/131049,78
PA/131050,74
PA/131051,75
PA/131052,81
PA/131053,87
PA/131054,74
PA/131055,75
PA/131056,86
PA/131057,73
PA/131058,79
PA/131059,84
PA/131060,77
PA/131061,85
PA/131062,87
PA/131063,87
PA/131064,70
PA/131065,84
PA/131066,77
PA/131067,83
PA/131068,80
PA/131069,84
PA/131070,86
PA/131071,83
PA/131072,77
PA/131073,77
PA/131074,73
PA/131075,80
PA/131076,83
PA/131077,67
PA/131078,87
PA/131079,86
PA/131080,87
PA/131081,86
PA/131082,75
PA/131083,77
PA/131084,74
PA/131085,70
PA/131086,67
PA/131087,76
PA/131088,71
PA/131089,68
PA/131090,79
PA/131091,71
PA/131092,71
PA/131093,82
PA/131094,87
PA/131095,72
PA/131096,69
PA/131097,84
PA/131098,74
PA/131099,83
PA/131100,81
PA/131101,67
PA/131102,70
PA/131103,79
PA/131104,86
PA/131105,74
PA/131106,71
PA/131107,69
PA/131108,74
PA/131109,68
PA/131110,81
PA/131111,70
PA/131112,78
PA/131113,84
PA/131114,83
PA/131115,78
PA/131116,78
PA/131117,79
PA/131118,79
PA/131119,81
PA/131120,83
PA/131121,80
PA/131122,72
PA/131123,68
PA/131124,68
PA/131125,79
PA/131126,79
PA/131127,72
PA/131128,82
PA/131129,72
PA/131130,84
PA/131131,67
PA/131132,70
PA/131133,80
PA/131134,87
PA/131135,81
PA/131136,70
PA/131137,85
PA/131138,83
PA/131139,79
PA/131140,78
PA/131141,72
PA/131142,83
PA/131143,80
PA/131144,72
PA/131145,86
PA/131146,74
PA/131147,84
PA/131148,68
PA/131149,84
PA/131150,86
PA/131151,85
PA/131152,73
PA/131153,73
PA/131154,75
PA/131155,86
PA/131156,87
PA/131157,73
PA/131158,87
PA/131159,79
PA/131160,81
PA/131161,76
PA/131162,82
PA/131163,84
PA/131164,68
PA/131165,85
PA/131166,79
PA/131167,67
PA/131168,75
PA/131169,84
PA/131170,83
PA/131171,87
PA/131172,74
PA/131173,84
PA/131174,84
PA/131175,76
PA/131176,68
PA/131177,85
PA/131178,72
PA/131179,77
PA/131180,86
PA/131181,82
PA/131182,70
PA/131183,68
PA/131184,86
PA/131185,77
PA/131186,68
PA/131187,80
PA/131188,73
PA/131189,74
PA/131190,68
PA/131191,83
PA/131192,74
PA/131193,75
PA/131194,86
PA/131195,84
PA/131196,86
PA/131197,87
PA/131198,82
PA/131199,81
PA/131200,87
PA/131201,70
PA/131202,80
PA/131203,84
PA/131204,79
PA/131205,84
PA/131206,71
PA/131207,70
PA/131208,69
PA/131209,76
PA/131210,76
PA/131211,87
PA/131212,71
PA/131213,74
PA/131214,77
PA/131215,86
PA/131216,75
PA/131217,67
PA/131218,84
PA/131219,80
PA/131220,76
PA/131221,72
PA/131222,85
PA/131223,75
PA/131224,77
PA/131225,67
PA/131226,69
PA/131227,68
PA/131228,82
PA/131229,72
PA/131230,85
PA/131231,67
PA/131232,81
PA/131233,68
PA/131234,79
PA/131235,71
PA/131236,67
PA/131237,71
PA/131238,79
PA/131239,72
PA/131240,71
PA/131241,79
PA/131242,78
PA/131243,82
PA/131244,85
PA/131245,71
PA/131246,73
PA/131247,82
PA/131248,83
PA/131249,82
PA/131250,68
PA/131251,75
PA/131252,67
PA/131253,85
PA/131254,82
PA/131255,70
PA/131256,73
PA/131257,78
PA/131258,78
PA/131259,74
PA/131260,69
PA/131261,85
PA/131262,73
PA/131263,77
PA/131264,81
PA/131265,75
PA/131266,68
PA/131267,67
PA/131268,87
PA/131269,67
PA/131270,70
PA/131271,69
PA/131272,84
PA/131273,86
PA/131274,81
PA/131275,74
PA/131276,82
PA/131277,69
PA/131278,79
PA/131279,82
PA/131280,83
PA/131281,71
PA/131282,76
PA/131283,83
PA/131284,80
PA/131285,70
PA/131286,70
PA/131287,83
PA/131288,77
PA/131289,77
PA/131290,81
PA/131291,85
PA/131292,85
PA/131293,71
PA/131294,78
PA/131295,67
PA/131296,83
PA/131297,79
PA/131298,84
PA/131299,86
PA/131300,76
PA/131301,86
PA/131302,84
PA/131303,81
PA/131304,85
PA/131305,67
PA/131306,87
PA/131307,81
PA/131308,68
PA/131309,75
PA/131310,72
PA/131311,76
PA/131312,75
PA/131313,77
PA/131314,72
PA/131315,67
PA/131316,83
PA/131317,71
PA/131318,69
PA/131319,87
PA/131320,87
PA/131321,77
PA/131322,72
PA/131323,72
PA/131324,73
PA/131325,83
PA/131326,77
PA/131327,69
PA/131328,68
PA/131329,84
PA/131330,83
PA/131331,81
PA/131332,77
PA/131333,71
PA/131334,81
PA/131335,76
PA/131336,71
PA/131337,71
PA/131338,80
PA/131339,80
PA/131340,72
PA/131341,69
PA/131342,78
PA/131343,73
PA/131344,69
PA/131345,82
PA/131346,80
PA/131347,72
PA/131348,79
PA/131349,68
PA/131350,82
PA/131351,86
PA/131352,72
PA/131353,69
PA/131354,69
PA/131355,74
PA/131356,82
PA/131357,80
PA/131358,83
PA/131359,82
PA/131360,83
PA/131361,70
PA/131362,83
PA/131363,86
PA/131364,72
PA/131365,80
PA/131366,83
PA/131367,75
PA/131368,83
PA/131369,69
PA/131370,74
PA/131371,76
PA/131372,80
PA/131373,83
PA/131374,67
PA/131375,67
PA/131376,69
PA/131377,68
PA/131378,73
PA/131379,74
PA/131380,77
PA/131381,82
PA/131382,75
PA/131383,87
PA/131384,80
PA/131385,84
PA/131386,73
PA/131387,71
PA/131388,73
PA/131389,75
PA/131390,74
PA/131391,76
PA/131392,70
PA/131393,84
PA/131394,68
PA/131395,86
PA/131396,78
PA/131397,72
PA/131398,80
PA/131399,67
